[Thu Aug 01 03:13:26.519444 2019] [php7:warn] [pid 9301] [client 41.58.72.45:4757] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440, referer: https://www.webcityz.com/index.php/k2-demo-1/item/254-media247-tv
[Thu Aug 01 03:13:26.519815 2019] [php7:warn] [pid 9301] [client 41.58.72.45:4757] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/069b954d8fd17d4f1fcd1f9f763d0e62.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440, referer: https://www.webcityz.com/index.php/k2-demo-1/item/254-media247-tv
[Thu Aug 01 03:13:26.519952 2019] [php7:warn] [pid 9301] [client 41.58.72.45:4757] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/069b954d8fd17d4f1fcd1f9f763d0e62.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440, referer: https://www.webcityz.com/index.php/k2-demo-1/item/254-media247-tv
[Thu Aug 01 03:13:26.523631 2019] [php7:warn] [pid 9301] [client 41.58.72.45:4757] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/resources/58e7dfcfa0fb1fac6d0d90101240493b.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440, referer: https://www.webcityz.com/index.php/k2-demo-1/item/254-media247-tv
[Thu Aug 01 03:13:26.936684 2019] [php7:notice] [pid 9296] [client 41.58.72.45:4759] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: https://www.webcityz.com/index.php
[Thu Aug 01 03:13:26.936722 2019] [php7:notice] [pid 9296] [client 41.58.72.45:4759] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: https://www.webcityz.com/index.php
[Thu Aug 01 03:14:10.029780 2019] [php7:warn] [pid 9295] [client 41.58.72.45:4795] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440, referer: https://www.webcityz.com/index.php
[Thu Aug 01 03:14:10.029931 2019] [php7:warn] [pid 9295] [client 41.58.72.45:4795] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/foundry/3.1/config/da80db8b2491bbcbb7e20021b06ce0cd.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440, referer: https://www.webcityz.com/index.php
[Thu Aug 01 03:14:10.030335 2019] [php7:warn] [pid 9295] [client 41.58.72.45:4795] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/069b954d8fd17d4f1fcd1f9f763d0e62.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440, referer: https://www.webcityz.com/index.php
[Thu Aug 01 03:14:10.030468 2019] [php7:warn] [pid 9295] [client 41.58.72.45:4795] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/config/069b954d8fd17d4f1fcd1f9f763d0e62.json): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440, referer: https://www.webcityz.com/index.php
[Thu Aug 01 03:14:10.034299 2019] [php7:warn] [pid 9295] [client 41.58.72.45:4795] PHP Warning:  file_put_contents(/var/www/html/wcityz/media/com_komento/resources/58e7dfcfa0fb1fac6d0d90101240493b.js): failed to open stream: Permission denied in /var/www/html/wcityz/libraries/joomla/filesystem/file.php on line 440, referer: https://www.webcityz.com/index.php
[Thu Aug 01 03:14:10.469419 2019] [php7:notice] [pid 9309] [client 41.58.72.45:4797] PHP Notice:  A non well formed numeric value encountered in /var/www/html/wcityz/templates/mozaix/css/typo.css on line 60, referer: https://www.webcityz.com/index.php
